date,campaign_name,ad_set_name,ad_id,ad_name,spend,impressions,clicks,frequency_7d,purchases,purchase_value,new_customer_purchases,new_customer_value
2026-06-13,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,220.94,7779,80,1.84,2,182.03,2,182.03
2026-06-13,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,286.14,8434,72,1.97,4,355.01,4,355.01
2026-06-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,263.41,6618,57,1.92,3,260.14,3,260.14
2026-06-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,321.68,11108,144,1.9,3,283.67,3,283.67
2026-06-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,172.38,4721,34,1.79,1,84.41,1,84.41
2026-06-13,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,176.01,5997,57,1.71,2,173.01,2,173.01
2026-06-13,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,348.11,12205,248,1.86,13,1021.29,4,353.83
2026-06-13,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,227.7,7412,133,1.78,6,463.98,2,180.86
2026-06-13,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,214.08,5975,100,1.63,3,215.97,1,87.55
2026-06-13,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,111.8,3145,43,1.9,2,178.69,2,178.69
2026-06-13,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,113.69,2906,22,1.66,1,84.39,1,84.39
2026-06-13,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,108.71,3417,42,1.95,1,100.59,1,100.59
2026-06-13,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,104.5,2826,30,1.79,1,99.07,1,99.07
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,488.99,13210,146,1.9,9,796.06,8,730.72
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,420.62,10800,98,1.73,4,401.35,4,401.35
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,699.21,19570,283,2.13,15,1308.12,13,1158.77
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,449.31,13242,153,1.95,10,896.34,9,829.23
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,273.87,7486,63,1.96,2,198.9,2,198.9
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,399.9,11857,137,1.96,6,487.05,5,421.21
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,223.04,6387,55,1.69,3,266.2,3,266.2
2026-06-14,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,409.07,10971,105,1.88,8,700.49,7,628.82
2026-06-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,263.86,7048,69,1.7,2,191.3,2,191.3
2026-06-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,287.1,8075,73,1.76,3,276.61,3,276.61
2026-06-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,166.77,4289,31,1.73,1,103.45,1,103.45
2026-06-14,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,199.74,5412,41,2.03,2,171.74,2,171.74
2026-06-14,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,429.22,14983,315,2.01,17,1322.63,5,448.2
2026-06-14,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,263.64,8526,165,1.96,6,461.75,2,181.01
2026-06-14,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,194.66,4896,91,2.09,6,473.97,2,202.21
2026-06-14,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,100.67,3274,45,1.6,2,188.45,2,188.45
2026-06-14,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,93.86,2428,18,1.97,1,89.34,1,89.34
2026-06-14,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,92.76,2846,37,2.08,1,91.38,1,91.38
2026-06-14,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,110.63,3336,30,1.78,1,84.48,1,84.48
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,500.66,17786,201,1.69,7,622.47,6,551.0
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,379.54,11458,119,2.07,6,509.17,5,440.86
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,609.27,19824,222,2.17,17,1469.54,15,1330.33
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,434.38,14242,157,2.0,7,690.32,6,620.14
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,295.28,8746,63,1.76,3,272.75,3,272.75
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,401.99,12552,130,1.84,7,649.53,6,581.63
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,238.58,7635,63,1.63,3,257.32,3,257.32
2026-06-15,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,364.58,10412,111,2.08,6,514.92,5,447.57
2026-06-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,235.56,6575,59,1.71,2,195.37,2,195.37
2026-06-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,297.24,9345,113,2.1,4,385.92,4,385.92
2026-06-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,165.1,4992,39,1.67,1,91.13,1,91.13
2026-06-15,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,224.74,6797,77,1.68,2,197.78,2,197.78
2026-06-15,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,499.39,13592,253,1.98,17,1237.72,5,494.45
2026-06-15,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,319.19,8642,132,2.0,11,823.33,4,357.85
2026-06-15,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,207.58,5956,87,1.82,6,433.99,2,178.0
2026-06-15,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,111.97,3288,41,1.61,2,181.17,2,181.17
2026-06-15,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,109.66,2763,19,1.66,1,91.05,1,91.05
2026-06-15,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,115.34,4003,45,1.78,1,85.55,1,85.55
2026-06-15,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,105.55,3377,29,1.86,2,188.55,2,188.55
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,500.42,13781,171,1.95,8,766.39,7,693.86
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,402.68,14135,131,1.87,8,713.16,7,646.53
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,620.87,16432,186,2.21,16,1344.24,14,1207.37
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,488.91,16094,169,1.71,8,733.18,7,662.67
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,303.87,10028,101,1.76,4,405.98,4,405.98
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,343.07,9177,127,1.9,6,550.76,5,485.06
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,260.46,7146,67,1.74,4,330.26,4,330.26
2026-06-16,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,358.42,10179,109,1.99,6,548.67,5,487.99
2026-06-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,255.32,6564,65,1.82,3,274.14,3,274.14
2026-06-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,312.33,8988,86,1.61,3,275.42,3,275.42
2026-06-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,152.78,3915,30,2.03,1,86.17,1,86.17
2026-06-16,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,201.19,5692,48,1.93,2,193.74,2,193.74
2026-06-16,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,409.25,10893,241,2.06,13,1035.45,4,386.68
2026-06-16,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,267.81,9006,165,2.01,6,434.21,2,180.72
2026-06-16,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,207.74,6205,106,1.92,6,455.54,2,188.81
2026-06-16,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,80.64,2732,32,1.99,1,90.07,1,90.07
2026-06-16,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,104.83,3486,38,1.76,1,85.87,1,85.87
2026-06-16,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,79.75,2437,27,1.62,1,94.64,1,94.64
2026-06-16,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,88.81,2681,27,1.74,1,100.67,1,100.67
2026-06-16,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,87.24,2443,20,2.05,1,93.02,1,93.02
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,504.32,15874,185,1.63,7,671.22,6,603.7
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,400.17,13387,148,1.62,7,632.04,6,564.4
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,687.73,21962,276,2.25,14,1255.41,12,1118.01
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,475.5,16341,164,1.69,7,602.04,6,537.59
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,327.64,9514,91,2.02,3,273.42,3,273.42
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,430.52,13367,169,1.81,8,692.61,7,627.33
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,279.09,8067,72,1.99,3,260.86,3,260.86
2026-06-17,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,340.9,9248,88,1.71,6,523.14,5,458.05
2026-06-17,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,261.83,7659,62,1.76,2,172.74,2,172.74
2026-06-17,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,271.32,7297,82,1.71,2,177.87,2,177.87
2026-06-17,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,192.69,5000,45,1.7,1,97.2,1,97.2
2026-06-17,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,211.71,5724,58,1.85,1,93.99,1,93.99
2026-06-17,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,360.67,9858,204,1.92,13,1027.85,4,362.41
2026-06-17,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,245.3,6290,114,1.71,9,691.58,3,292.06
2026-06-17,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,203.72,5705,100,1.93,6,468.2,2,188.39
2026-06-17,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,104.21,2833,21,1.87,1,90.84,1,90.84
2026-06-17,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,128.44,3304,43,1.62,1,85.09,1,85.09
2026-06-17,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,113.47,3766,38,1.9,2,176.34,2,176.34
2026-06-17,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,120.83,3860,36,1.84,1,92.23,1,92.23
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,475.59,15256,174,2.0,7,623.11,6,561.01
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,376.48,10195,113,2.05,6,530.46,5,464.08
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,647.78,21408,234,2.29,14,1099.9,12,971.36
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,504.82,14421,182,1.91,9,784.08,8,719.52
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,328.12,8534,69,1.86,6,529.11,5,456.41
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,457.16,15237,164,1.83,7,638.05,6,570.72
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,250.51,8540,87,1.69,3,283.45,3,283.45
2026-06-18,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,389.72,10290,115,1.85,7,592.68,6,524.18
2026-06-18,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,222.47,7025,59,1.88,2,195.72,2,195.72
2026-06-18,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,276.97,8770,102,1.94,3,285.64,3,285.64
2026-06-18,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,147.87,3818,26,2.03,1,83.78,1,83.78
2026-06-18,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,188.74,6636,65,2.04,1,97.16,1,97.16
2026-06-18,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,428.39,15242,282,1.78,13,978.34,4,354.54
2026-06-18,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,252.38,6613,126,1.73,9,674.01,3,265.65
2026-06-18,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,213.87,6038,90,2.1,9,643.45,3,272.26
2026-06-18,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,87.05,2755,19,2.04,1,96.35,1,96.35
2026-06-18,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,97.74,2801,31,1.86,1,92.99,1,92.99
2026-06-18,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,113.52,3049,24,2.05,2,180.98,2,180.98
2026-06-18,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,118.14,3261,36,1.75,1,87.6,1,87.6
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,532.53,18579,196,1.81,8,725.45,7,661.13
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,418.56,10831,116,1.95,7,612.71,6,552.21
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,628.06,19339,222,2.33,15,1419.34,13,1287.19
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,451.19,15685,169,1.73,9,775.58,8,707.17
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,328.17,10734,92,1.62,4,371.59,4,371.59
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,401.41,10061,128,1.81,6,524.57,5,464.18
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,252.06,7082,64,1.78,2,180.43,2,180.43
2026-06-19,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,383.48,11165,122,1.83,4,364.26,4,364.26
2026-06-19,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,207.72,5436,48,1.83,2,168.24,2,168.24
2026-06-19,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,211.58,7455,71,1.78,2,177.44,2,177.44
2026-06-19,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,141.66,3731,30,1.76,1,93.39,1,93.39
2026-06-19,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,190.29,5743,55,1.92,2,170.68,2,170.68
2026-06-19,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,430.75,13009,317,1.99,13,1006.3,4,375.83
2026-06-19,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,318.33,9572,148,1.98,11,862.75,4,375.84
2026-06-19,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,267.0,9077,146,1.8,6,446.97,2,180.39
2026-06-19,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-111,TEST | Static: Subscription Math,97.15,2564,19,1.72,1,94.19,1,94.19
2026-06-19,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-112,TEST | UGC: Travel Routine,114.72,3425,43,1.85,1,90.99,1,90.99
2026-06-19,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-113,TEST | Video: Blood Panel Story,104.53,3323,28,1.92,1,90.39,1,90.39
2026-06-19,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-114,TEST | Static: Award Badge,96.65,2484,27,1.81,1,80.79,1,80.79
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,496.77,15833,180,1.73,7,658.31,6,590.38
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,418.04,14603,116,1.95,6,520.07,5,449.59
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,576.19,14972,159,2.37,13,1151.18,11,1018.01
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,429.64,13200,130,1.71,6,550.65,5,481.78
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,255.31,7507,60,1.96,3,273.7,3,273.7
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,444.33,13648,157,2.04,8,690.26,7,627.32
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,226.88,6261,54,1.71,3,286.52,3,286.52
2026-06-20,Scaling | ASC | Core Products,ASC | Broad,AD-027,UGC | 3-Month Update | Dana R | Multi,330.94,9087,101,1.89,4,338.23,4,338.23
2026-06-20,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,269.87,7542,63,1.83,2,183.6,2,183.6
2026-06-20,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,291.21,9785,96,2.0,3,258.21,3,258.21
2026-06-20,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,171.86,4876,41,1.95,1,83.73,1,83.73
2026-06-20,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,171.06,5478,57,2.04,1,87.04,1,87.04
